Filename: testdata6.txt
each: 2
tasted: 1
slays: 1
senses: 1
opposed: 1
kings: 1
encamp: 1
worser: 2
predominant: 1
full: 10
canker: 1
eats: 1
plant: 1
benedicite: 1
saluteth: 1
argues: 1
distemperd: 1
keeps: 4
mans: 5
lodges: 1
unbruised: 1
unstuffd: 1
couch: 1
limbs: 2
reign: 2
earliness: 1
assure: 1
uproused: 1
distemperature: 1
sweeter: 1
feasting: 2
wounded: 2
remedies: 1
physic: 1
hatred: 1
lo: 3
intercession: 1
steads: 1
plain: 1
homely: 1
drift: 2
riddling: 2
confession: 3
finds: 2
plainly: 1
combined: 1
combine: 1
met: 4
francis: 2
forsaken: 1
truly: 3
jesu: 3
maria: 1
deal: 2
brine: 1
sallow: 1
cheeks: 6
salt: 2
water: 2
thrown: 1
season: 1
clears: 1
groans: 2
ring: 5
stain: 1
woes: 8
changed: 2
theres: 5
chidst: 1
doting: 2
pupil: 1
badst: 1
chide: 5
allow: 1
rote: 1
spell: 1
waverer: 1
assistant: 1
alliance: 1
rancour: 1
pure: 3
haste: 14
slow: 4
stumble: 1
devil: 3
hardhearted: 1
wench: 3
torments: 1
sure: 4
letter: 12
challenge: 2
write: 2
dared: 1
stabbed: 1
white: 2
wenchs: 1
lovesong: 1
pin: 1
cleft: 1
bowboys: 1
buttshaft: 1
cats: 2
courageous: 1
captain: 1
compliments: 1
fights: 2
pricksong: 1
distance: 1
proportion: 1
rests: 1
minim: 1
third: 3
butcher: 1
button: 1
duellist: 2
immortal: 3
passado: 2
punto: 1
reverso: 1
hai: 1
pox: 1
lisping: 1
affecting: 1
fantasticoes: 1
tuners: 1
accents: 1
tall: 1
whore: 1
lamentable: 5
afflicted: 1
flies: 3
fashionmongers: 1
perdonamis: 1
ease: 5
bench: 1
bones: 8
roe: 1
dried: 1
herring: 1
fishified: 1
numbers: 1
petrarch: 1
flowed: 1
laura: 1
kitchenwench: 1
berhyme: 1
dido: 1
dowdy: 1
cleopatra: 1
gipsy: 1
helen: 1
hero: 1
hildings: 1
harlots: 1
thisbe: 1
grey: 2
bon: 1
jour: 1
french: 2
salutation: 1
slop: 1
counterfeit: 2
fairly: 2
ship: 1
slip: 1
conceive: 1
strain: 1
courtesy: 3
constrains: 1
hams: 1
courtsy: 1
kindly: 1
courteous: 3
exposition: 1
pink: 2
pump: 2
flowered: 1
single: 1
sole: 3
remain: 2
wearing: 2
singular: 2
singlesoled: 1
solely: 1
singleness: 1
faint: 3
switch: 2
spurs: 2
wildgoose: 2
chase: 1
whole: 3
goose: 6
sweeting: 1
sharp: 2
sauce: 1
cheveril: 1
stretches: 1
inch: 1
narrow: 1
ell: 1
broad: 4
stretch: 1
added: 1
proves: 1
wide: 3
groaning: 1
sociable: 1
drivelling: 1
runs: 1
lolling: 1
bauble: 1
hole: 1
stop: 5
desirest: 1
hair: 4
large: 1
deceived: 2
depth: 1
meant: 2
occupy: 1
argument: 1
goodly: 1
gear: 2
peter: 26
shirt: 1
smock: 1
fan: 2
fans: 1
den: 3
gentlewoman: 4
bawdy: 1
dial: 1
noon: 1
mar: 2
troth: 2
older: 1
youngest: 1
fault: 4
worst: 1
confidence: 1
indite: 1
bawd: 3
hare: 5
lenten: 1
pie: 1
something: 4
stale: 1
hoar: 4
spent: 3
sings: 3
meat: 3
score: 1
hoars: 1
dinner: 3
singing: 1
merchant: 1
ropery: 1
minute: 4
month: 2
lustier: 1
jacks: 1
scurvy: 2
knave: 4
flirtgills: 1
skainsmates: 1
suffer: 1
occasion: 3
afore: 3
vexed: 1
quivers: 1
told: 3
paradise: 2
gross: 1
behavior: 1
double: 1
offered: 1
dealing: 1
commend: 5
protest: 3
joyful: 5
gentlemanlike: 1
offer: 2
devise: 3
shrived: 1
pains: 2
penny: 1
behind: 2
abbey: 1
bring: 11
cords: 6
tackled: 1
stair: 1
topgallant: 1
convoy: 1
trusty: 1
quit: 1
bless: 2
hark: 4
sayst: 3
putting: 1
sweetest: 3
ladylord: 1
prating: 1
thingo: 1
nobleman: 1
knife: 4
aboard: 1
lief: 1
toad: 3
properer: 1
clout: 1
versal: 1
rosemary: 3
r: 2
mocker: 1
dogs: 1
theno: 1
begins: 2
letterand: 1
sententious: 1
apace: 2
clock: 1
half: 4
promised: 1
perchance: 1
lame: 1
heralds: 1
thoughts: 3
ten: 2
faster: 1
glide: 1
suns: 1
driving: 1
shadows: 2
over: 2
louring: 1
hills: 1
nimblepiniond: 1
doves: 1
windswift: 1
highmost: 1
hill: 1
journey: 1
warm: 4
youthful: 3
swift: 3
motion: 2
ball: 1
bandy: 1
folks: 1
feign: 1
unwieldy: 1
honey: 3
news: 15
gate: 1
nurseo: 1
lookst: 2
merrily: 1
shamest: 2
playing: 1
sour: 4
aweary: 1
fie: 6
ache: 1
jaunt: 1
bad: 3
circumstance: 2
simple: 3
excels: 2
body: 9
talked: 1
ways: 2
dined: 1
aches: 1
pieces: 1
t: 2
sideo: 1
beshrew: 4
sending: 1
catch: 1
jaunting: 1
sorry: 1
handsome: 1
virtuouswhere: 1
oddly: 1
repliest: 1
gods: 3
poultice: 1
aching: 1
henceforward: 2
messages: 1
coil: 1
got: 3
hie: 8
husband: 12
wanton: 2
theyll: 1
church: 9
ladder: 1
nest: 2
drudge: 1
vi: 1
smile: 2
heavens: 4
amen: 4
countervail: 1
lovedevouring: 1
violent: 2
delights: 2
ends: 1
triumph: 2
powder: 3
consume: 1
loathsome: 3
deliciousness: 1
confounds: 1
appetite: 1
moderately: 1
arrives: 1
tardy: 1
everlasting: 2
flint: 1
bestride: 1
gossamer: 1
idles: 1
confessor: 2
thanks: 3
heapd: 1
skill: 1
blazon: 1
sweeten: 1
neighbour: 1
musics: 1
unfold: 1
imagined: 1
happiness: 2
receive: 1
conceit: 2
matter: 5
ornament: 2
beggars: 2
worth: 1
excess: 1
sum: 2
work: 4
incorporate: 1
page: 11
retire: 1
scape: 2
brawl: 2
stirring: 1
enters: 2
confines: 1
tavern: 1
claps: 1
table: 1
operation: 1
draws: 2
drawer: 1
jack: 2
mood: 1
italy: 1
moody: 2
shortly: 1
beard: 1
cracking: 1
nuts: 1
reason: 5
hazel: 1
spy: 2
fun: 1
quarrels: 1
egg: 2
beaten: 1
addle: 1
quarrelling: 2
quarrelled: 1
coughing: 1
wakened: 1
lain: 3
doublet: 1
easter: 1
tying: 1
riband: 1
tutor: 1
apt: 3
buy: 3
feesimple: 2
quarter: 1
couple: 1
consortst: 1
consort: 3
minstrels: 2
discords: 3
fiddlestick: 1
zounds: 2
haunt: 1
coldly: 1
grievances: 1
budge: 1
hanged: 1
field: 2
follower: 1
worship: 2
afford: 3
thisthou: 1
appertaining: 1
injuries: 1
injured: 1
capuletwhich: 1
dearly: 2
ownbe: 1
calm: 3
dishonourable: 1
submission: 1
alla: 1
stoccata: 1
carries: 1
ratcatcher: 1
hereafter: 2
drybeat: 2
eight: 1
pluck: 2
pitcher: 1
drawing: 2
forbear: 2
outrage: 2
expressly: 1
forbidden: 1
bandying: 1
stabs: 2
followers: 1
plague: 3
sped: 1
scratch: 3
surgeon: 1
courage: 1
churchdoor: 1
enoughtwill: 1
peppered: 1
rat: 1
cat: 2
braggart: 1
rogue: 1
arithmetic: 1
thought: 8
worms: 2
soundly: 2
princes: 6
ally: 1
friend: 13
mortal: 2
behalf: 1
reputation: 1
staind: 2
tybalts: 11
slandertybalt: 1
effeminate: 1
temper: 2
softend: 1
valours: 1
brave: 2
mercutios: 5
gallant: 2
aspired: 1
fate: 1
depend: 1
furious: 1
alive: 2
slain: 17
respective: 1
lenity: 1
fireeyed: 1
fury: 3
conduct: 3
gavest: 1
staying: 1
wretched: 3
determine: 2
falls: 6
amazed: 2
doom: 6
taken: 2
c: 2
killd: 7
murderer: 3
charge: 3
obey: 2
attended: 1
wives: 1
beginners: 1
discover: 1
unlucky: 2
slew: 5
brothers: 2
spilt: 1
shed: 2
slay: 4
bethink: 2
nice: 2
displeasure: 1
uttered: 1
humbly: 1
bowd: 1
truce: 1
unruly: 1
spleen: 1
deaf: 2
tilts: 1
piercing: 1
deadly: 3
point: 5
martial: 1
sends: 1
dexterity: 1
retorts: 1
cries: 3
swifter: 1
agile: 1
points: 1
twixt: 2
stout: 2
newly: 2
entertaind: 1
revenge: 1
fell: 1
beg: 4
justice: 1
price: 2
owe: 1
concludes: 1
offence: 1
immediately: 2
exile: 6
interest: 1
hates: 1
proceeding: 1
ableeding: 1
amerce: 1
repent: 2
loss: 4
pleading: 1
excuses: 1
purchase: 1
abuses: 1
mercy: 5
murders: 3
pardoning: 1
gallop: 1
fieryfooted: 1
steeds: 1
phoebus: 1
lodging: 2
phaethon: 1
west: 1
cloudy: 1
curtain: 1
loveperforming: 1
runaways: 1
wink: 1
leap: 2
arms: 2
untalkd: 1
unseen: 1
amorous: 2
rites: 1
agrees: 1
sobersuited: 1
matron: 1
lose: 2
winning: 1
playd: 1
stainless: 1
maidenhoods: 1
hood: 3
unmannd: 1
bating: 1
mantle: 1
acted: 1
modesty: 3
whiter: 1
snow: 1
ravens: 1
blackbrowd: 1
garish: 1
bought: 1
mansion: 2
possessd: 2
sold: 2
enjoyd: 1
tedious: 2
festival: 2
impatient: 1
robes: 2
brings: 2
heavenly: 1
eloquence: 1
throws: 1
wring: 1
welladay: 2
undone: 2
torment: 1
roard: 1
dismal: 2
bare: 3
vowel: 1
deathdarting: 1
cockatrice: 1
sounds: 1
weal: 1
markhere: 1
manly: 1
corse: 7
ashes: 2
bedaubd: 1
goreblood: 1
swounded: 1
bankrupt: 1
resign: 1
press: 2
bier: 2
slaughterd: 5
dearloved: 1
dearer: 1
dreadful: 1
trumpet: 1
general: 2
living: 5
banished: 15
serpent: 1
flowering: 1
dragon: 1
beautiful: 1
fiend: 3
angelical: 1
dovefeatherd: 1
raven: 1
wolvishravening: 1
divinest: 1
just: 2
opposite: 1
justly: 1
seemst: 1
damned: 4
bower: 1
moral: 1
containing: 1
deceit: 1
gorgeous: 1
palace: 2
honesty: 1
perjured: 1
naught: 1
dissemblers: 1
aqua: 2
vitae: 2
blisterd: 1
born: 3
ashamed: 1
throne: 2
crownd: 1
monarch: 1
universal: 1
beast: 3
threehours: 1
mangled: 2
native: 2
spring: 2
tributary: 1
drops: 1
belong: 1
mistaking: 1
murderd: 3
memory: 1
guilty: 2
deeds: 1
sinners: 1
minds: 1
romeobanished: 1
fellowship: 1
needly: 1
rankd: 1
followd: 1
modern: 1
lamentations: 1
rearward: 1
following: 1
limit: 1
weeping: 4
wailing: 1
wash: 2
wounds: 1
theirs: 1
banishment: 7
ropes: 1
beguiled: 2
exiled: 1
highway: 1
maidenwidowed: 1
weddingbed: 1
wot: 1
affliction: 1
enamourd: 1
parts: 2
wedded: 2
calamity: 1
acquaintance: 1
familiar: 1
tidings: 3
doomsday: 2
gentler: 1
vanishd: 1
bodys: 2
merciful: 2
terror: 2
purgatory: 1
hencebanished: 1
banishd: 5
worlds: 2
mistermd: 1
calling: 1
cuttst: 1
axe: 1
smilest: 1
stroke: 1
unthankfulness: 1
taking: 2
rushd: 1
turnd: 1
seest: 2
unworthy: 2
validity: 1
courtship: 1
carrionflies: 1
seize: 1
wonder: 2
juliets: 6
blessing: 1
thinking: 1
free: 2
mixd: 1
sharpground: 1
mebanished: 1
howlings: 1
divine: 1
sinabsolver: 1
professd: 1
mangle: 1
armour: 1
adversitys: 1
milk: 1
philosophy: 3
hang: 5
displant: 1
reverse: 1
prevails: 1
madmen: 1
dispute: 1
estate: 1
murdered: 1
mightst: 2
unmade: 1
knocking: 4
knocks: 2
heartsick: 1
mistlike: 1
infold: 1
search: 4
whos: 2
study: 1
simpleness: 1
errand: 1
woful: 8
sympathy: 1
predicament: 1
blubbering: 2
rise: 1
deaths: 3
spakest: 1
childhood: 1
removed: 1
conceald: 1
cancelld: 1
weeps: 4
level: 1
gun: 1
anatomy: 1
lodge: 1
sack: 1
womanish: 2
wild: 3
acts: 1
denote: 1
unreasonable: 1
unseemly: 1
order: 2
temperd: 1
doing: 2
railst: 1
usurer: 1
aboundst: 1
usest: 1
bedeck: 1
digressing: 1
valour: 2
hollow: 3
perjury: 1
killing: 1
vowd: 1
cherish: 1
skitless: 1
flask: 1
afire: 1
ignorance: 1
dismemberd: 1
defence: 1
rouse: 3
lately: 1
slewst: 1
threatend: 1
becomes: 1
pack: 1
blessings: 1
courts: 1
array: 2
misbehaved: 1
sullen: 2
poutst: 1
heed: 2
miserable: 2
decreed: 1
ascend: 1
blaze: 1
reconcile: 1
wentst: 1
lamentation: 1
hasten: 1
coming: 4
stayd: 3
learning: 1
grows: 2
revived: 2
disguised: 1
sojourn: 1
signify: 1
chances: 1
falln: 1
unluckily: 1
iwell: 1
promise: 1
abed: 1
mewd: 1
heaviness: 2
childs: 1
respects: 1
doubt: 4
acquaint: 1
wednesday: 3
monday: 2
thursday: 14
earl: 1
adoa: 1
carelessly: 1
revel: 1
dozen: 1
weddingday: 2
nightingale: 3
lark: 6
pierced: 1
nightly: 4
yon: 3
pomegranatetree: 1
herald: 1
lace: 1
severing: 1
candles: 1
jocund: 1
tiptoe: 1
misty: 1
mountain: 1
meteor: 1
exhales: 1
torchbearer: 1
needst: 1
taen: 2
mornings: 3
reflex: 1
cynthias: 1
notes: 1
vaulty: 1
wills: 1
tune: 1
straining: 1
harsh: 1
unpleasing: 1
sharps: 1
division: 1
divideth: 1
voices: 1
affray: 1
hunting: 1
huntsup: 1
wary: 1
descend: 2
goeth: 1
omit: 1
opportunity: 1
convey: 1
greetings: 1
illdivining: 1
methinks: 3
below: 1
bottom: 2
fails: 1
drinks: 2
fickle: 3
renownd: 1
hope: 4
unaccustomd: 3
procures: 1
evermore: 2
cousins: 3
couldst: 2
feeling: 2
weepst: 1
miles: 1
asunder: 1
grieve: 1
traitor: 1
reach: 1
venge: 1
vengeance: 2
runagate: 1
dram: 2
himdead: 1
receipt: 1
thereof: 1
abhors: 1
named: 1
wreak: 1
bore: 2
needy: 3
ladyship: 1
careful: 1
sorted: 1
expectst: 1
lookd: 1
peters: 3
happily: 2
wed: 3
sets: 1
drizzle: 1
sunset: 1
rains: 1
downright: 1
conduit: 1
showering: 1
counterfeitst: 1
bark: 3
ebb: 1
flow: 1
sailing: 1
flood: 1
raging: 1
overset: 1
tempesttossed: 1
deliverd: 1
decree: 1
proud: 6
blest: 2
wrought: 2
worthy: 1
bridegroom: 4
thankful: 2
choplogic: 1
minion: 1
thankings: 1
prouds: 1
fettle: 1
joints: 3
gainst: 1
drag: 1
hurdle: 1
greensickness: 1
carrion: 1
baggage: 2
tallowface: 1
disobedient: 2
reply: 1
itch: 1
scarce: 1
curse: 1
hilding: 1
blame: 1
rate: 2
prudence: 1
smatter: 1
gossips: 2
treason: 1
mumbling: 1
utter: 1
gravity: 1
bowl: 1
bread: 1
tide: 1
provided: 1
parentage: 1
nobly: 1
traind: 1
stuffd: 2
proportiond: 1
ones: 1
puling: 1
whining: 1
mammet: 1
graze: 1
tot: 2
ont: 2
advise: 1
starve: 1
acknowledge: 1
sees: 1
week: 2
bridal: 3
dim: 2
monument: 6
godo: 1
prevented: 1
leaving: 1
practise: 1
stratagems: 1
subject: 1
needs: 4
stealth: 1
dishclout: 1
eagle: 1
quick: 2
twere: 1
speakest: 1
comforted: 1
marvellous: 1
displeased: 1
absolved: 1
damnation: 1
wicked: 1
dispraise: 1
praised: 1
twain: 2
remedy: 3
slack: 1
uneven: 1
immoderately: 1
counts: 1
dangerous: 1
sway: 1
hastes: 1
inundation: 1
minded: 1
society: 1
slowd: 1
certain: 1
text: 1
abused: 1
victory: 1
wrongst: 1
report: 1
slander: 1
spake: 2
slanderd: 1
leisure: 2
evening: 1
mass: 2
serves: 1
pensive: 1
shield: 1
strains: 1
compass: 1
prorogue: 1
hearst: 3
prevent: 2
resolution: 1
presently: 3
joind: 1
seald: 2
label: 1
deed: 1
treacherous: 1
revolt: 1
longexperienced: 1
present: 3
extremes: 1
umpire: 1
arbitrating: 1
commission: 1
issue: 1
speakst: 1
execution: 1
likely: 1
undertake: 1
copest: 1
darest: 1
battlements: 1
tower: 1
thievish: 1
lurk: 1
serpents: 1
chain: 1
roaring: 2
charnelhouse: 1
oercoverd: 1
quite: 2
rattling: 1
reeky: 1
shanks: 1
yellow: 1
chapless: 1
skulls: 2
newmade: 2
shroud: 3
unstaind: 1
vial: 2
distilled: 1
liquor: 1
drink: 3
drowsy: 1
pulse: 1
progress: 1
surcease: 1
warmth: 1
testify: 1
livest: 1
roses: 2
fade: 1
paly: 1
deprived: 1
supple: 1
government: 1
stiff: 2
stark: 1
borrowd: 2
shrunk: 1
continue: 1
forty: 2
awake: 2
pleasant: 1
manner: 1
country: 1
uncoverd: 1
borne: 1
vault: 9
kindred: 1
waking: 3
toy: 1
abate: 1
acting: 1
prosperous: 2
resolve: 1
speed: 3
invite: 1
hire: 3
cooks: 1
try: 2
lick: 3
cook: 2
unfurnished: 1
forsooth: 1
peevish: 1
selfwilld: 1
harlotry: 1
headstrong: 1
gadding: 1
opposition: 1
behests: 1
enjoind: 1
prostrate: 1
knot: 1
knit: 1
becomed: 1
bounds: 1
ast: 1
reverend: 1
city: 3
closet: 1
sort: 1
needful: 1
fit: 2
furnish: 1
provision: 1
tush: 2
deck: 1
housewife: 1
wondrous: 1
wayward: 1
reclaimd: 1
attires: 1
orisons: 1
cross: 2
busy: 1
culld: 1
necessaries: 1
behoveful: 1
knows: 3
thrills: 1
freezes: 1
heat: 1
mixture: 1
laying: 2
dagger: 7
subtly: 1
ministerd: 1
dishonourd: 1
tried: 1
wake: 5
redeem: 1
stifled: 1
mouth: 2
healthsome: 1
breathes: 1
strangled: 1
horrible: 1
together: 1
receptacle: 1
buried: 4
ancestors: 1
packed: 1
festering: 1
spirits: 1
resort: 1
smells: 1
shrieks: 1
mandrakes: 1
torn: 1
hearing: 2
distraught: 1
environed: 1
hideous: 1
fears: 1
madly: 1
forefathers: 1
kinsmans: 1
club: 1
dash: 1
ghost: 1
seeking: 1
spit: 1
rapiers: 1
keys: 1
spices: 1
dates: 1
quinces: 1
pastry: 1
cock: 1
crowd: 1
curfewbell: 1
rung: 1
baked: 1
meats: 1
angelica: 1
spare: 1
cost: 1
cotquean: 1
watching: 2
whit: 1
watchd: 1
lesser: 1
mousehunt: 1
jealous: 3
spits: 1
logs: 3
baskets: 1
drier: 1
trouble: 2
whoreson: 1
loggerhead: 1
waken: 1
chat: 1
slugabed: 1
sweetheart: 1
pennyworths: 1
forgive: 2
fright: 1
undraws: 1
dressd: 1
clothes: 1
revive: 1
deceased: 1
settled: 1
separated: 1
frost: 1
wail: 1
ties: 1
deflowered: 1
soninlaw: 1
accursed: 1
unhappy: 2
lasting: 1
labour: 1
pilgrimage: 1
solace: 1
catchd: 1
divorced: 1
wronged: 1
spited: 1
detestable: 2
beguild: 1
overthrown: 1
distressed: 1
hated: 1
martyrd: 1
uncomfortable: 1
joys: 2
confusions: 2
eternal: 1
promotion: 1
advanced: 3
seeing: 2
stick: 1
custom: 1
bids: 1
lament: 1
reasons: 1
merriment: 1
ordained: 1
office: 2
funeral: 1
instruments: 2
melancholy: 1
bells: 1
burial: 1
solemn: 1
hymns: 1
dirges: 1
lour: 1
crossing: 1
musician: 14
pipes: 1
goodfellows: 1
pitiful: 2
amended: 1
dump: 2
money: 1
gleek: 1
minstrel: 1
servingcreature: 1
servingcreatures: 1
pate: 1
crotchets: 1
re: 2
fa: 2
iron: 4
griping: 1
doleful: 1
dumps: 1
oppress: 1
simon: 1
catling: 1
hugh: 1
rebeck: 1
james: 1
soundpost: 1
singer: 1
speedy: 1
lend: 1
redress: 1
pestilent: 1
tarry: 1
mourners: 1
flattering: 1
presage: 1
bosoms: 1
lightly: 1
lifts: 1
cheerful: 1
dreamt: 2
emperor: 1
booted: 1
veronahow: 1
fares: 1
capels: 2
angels: 1
low: 1
kindreds: 2
post: 2
bringing: 1
defy: 2
ink: 1
posthorses: 1
import: 2
misadventure: 2
mischief: 1
apothecary: 8
hereabouts: 1
dwellswhich: 1
noted: 1
tatterd: 1
overwhelming: 1
culling: 1
simples: 1
meagre: 1
shop: 2
tortoise: 1
hung: 1
alligator: 1
skins: 1
illshaped: 1
fishes: 1
shelves: 1
beggarly: 1
boxes: 1
earthen: 1
pots: 1
bladders: 1
musty: 1
seeds: 1
remnants: 1
packthread: 1
cakes: 1
thinly: 1
scatterd: 1
noting: 1
penury: 1
sale: 1
caitiff: 1
sell: 4
forerun: 1
holiday: 1
loud: 1
ducats: 1
soonspeeding: 1
disperse: 1
lifeweary: 1
taker: 1
trunk: 1
discharged: 1
violently: 1
hasty: 1
fired: 1
hurry: 1
cannons: 1
drugs: 2
mantuas: 1
utters: 1
wretchedness: 1
fearst: 1
famine: 1
starveth: 1
contempt: 1
beggary: 1
affords: 1
poverty: 2
consents: 1
liquid: 1
dispatch: 1
compounds: 1
cordial: 1
franciscan: 1
barefoot: 1
associate: 1
visiting: 1
finding: 1
searchers: 1
suspecting: 1
infectious: 1
pestilence: 1
doors: 2
ithere: 1
brotherhood: 1
neglecting: 1
danger: 1
notice: 1
accidents: 1
churchyard: 8
aloof: 3
yewtrees: 1
holding: 1
tread: 1
loose: 1
unfirm: 1
digging: 1
graves: 2
whistle: 1
signal: 1
afraid: 1
retires: 3
strew: 4
canopy: 1
dust: 1
distilld: 1
moans: 1
obsequies: 2
whistles: 1
warning: 1
wanders: 1
muffle: 1
mattock: 3
wrenching: 1
deliver: 1
whateer: 1
interrupt: 1
partly: 1
chiefly: 1
employment: 1
pry: 1
intend: 1
joint: 2
hungry: 1
intents: 4
savagewild: 1
fierce: 1
inexorable: 1
tigers: 1
friendship: 1
hereabout: 1
maw: 1
gorged: 1
dearest: 1
morsel: 1
enforce: 1
rotten: 1
jaws: 1
despite: 1
cram: 1
opens: 1
haughty: 1
creature: 1
died: 1
villanous: 1
bodies: 1
apprehend: 3
unhallowd: 1
condemned: 2
tempt: 1
affright: 1
urging: 1
madmans: 1
conjurations: 1
felon: 1
provoke: 1
peruse: 1
betossed: 1
rode: 1
misfortunes: 1
triumphant: 1
lantern: 2
interrd: 1
keepers: 1
conquerd: 1
ensign: 1
crimson: 1
flag: 1
liest: 1
sheet: 1
sunder: 1
unsubstantial: 1
lean: 1
abhorred: 1
monster: 1
paramour: 1
chambermaids: 1
yoke: 1
inauspicious: 1
worldwearied: 1
embrace: 1
seal: 2
righteous: 1
dateless: 1
bargain: 1
engrossing: 1
unsavoury: 1
guide: 1
dashing: 1
rocks: 1
seasick: 1
weary: 1
spade: 2
feet: 1
stumbled: 1
vainly: 1
grubs: 1
eyeless: 1
discern: 1
burneth: 1
fearfully: 1
menace: 1
yewtree: 1
advances: 1
stains: 1
sepulchre: 2
masterless: 1
gory: 1
discolourd: 1
steepd: 1
unkind: 1
stirs: 1
comfortable: 1
contagion: 1
unnatural: 1
greater: 1
contradict: 1
thwarted: 1
dispose: 1
sisterhood: 1
nuns: 1
timeless: 1
churl: 1
friendly: 1
drop: 1
haply: 1
restorative: 1
watchman: 8
snatching: 1
sheath: 1
rust: 1
whoeer: 1
attach: 1
bleeding: 1
whereon: 1
descry: 1
safety: 1
trembles: 1
suspicion: 2
shriek: 1
people: 1
outcry: 1
startles: 1
sovereign: 1
tombs: 1
bleeds: 1
mistaenfor: 1
missheathed: 1
bell: 1
warns: 1
liege: 1
sons: 1
stoppd: 1
conspires: 1
untaught: 1
clear: 1
ambiguities: 1
descent: 1
meantime: 2
mischance: 1
parties: 1
greatest: 1
least: 1
suspected: 1
direful: 1
impeach: 1
purge: 1
excused: 1
marriageday: 1
pined: 1
betrothd: 1
rid: 1
tutord: 1
sleeping: 1
potion: 1
intended: 1
dire: 1
potions: 1
force: 1
accident: 1
yesternight: 1
returnd: 1
prefixed: 1
closely: 1
conveniently: 1
awaking: 1
entreated: 1
scare: 1
violence: 1
privy: 1
miscarried: 1
sacrificed: 1
rigour: 1
severest: 1
brought: 1
threatened: 1
departed: 1
countys: 1
friars: 1
writes: 1
pothecary: 1
therewithal: 1
scourge: 1
winking: 1
brace: 1
punishd: 1
jointure: 1
demand: 1
statue: 1
figure: 1
sacrifices: 1
glooming: 1
pardond: 1
punished: 1
Letter Frequency:
r: 6489
o: 8807
m: 3359
e: 12820
a: 8241
n: 6469
d: 3935
j: 278
u: 3760
l: 4976
i: 6910
t: 9710
c: 2284
p: 1551
g: 1838
w: 2519
h: 6787
s: 6585
b: 1715
k: 831
y: 2623
f: 2030
v: 1109
q: 65
z: 32
x: 125

Filename: testdata2.txt
Lines: 5
Words: 52
Characters: 328
Word Frequency:
we: 1
the: 6
people: 1
of: 3
united: 2
states: 2
in: 1
order: 1
to: 2
form: 1
a: 1
more: 1
perfect: 1
union: 1
establish: 2
justice: 1
insure: 1
domestic: 1
tranquility: 1
provide: 1
for: 2
common: 1
defence: 1
promote: 1
general: 1
welfare: 1
and: 3
secure: 1
blessings: 1
liberty: 1
ourselves: 1
our: 1
posterity: 1
do: 1
ordain: 1
this: 1
constitution: 1
america: 1
Letter Frequency:
w: 2
e: 39
t: 29
h: 9
p: 6
o: 25
l: 9
f: 9
u: 10
n: 17
i: 20
d: 11
s: 20
a: 14
r: 20
m: 7
c: 8
b: 4
j: 1
q: 1
y: 3
v: 2
g: 2

Filename: testdata5a.txt
Lines: 69
Words: 688
Characters: 3951
Word Frequency:
the: 65
flood: 5
story: 1
form: 1
sumerian: 1
clay: 1
tablets: 1
segment: 5
a: 8
approx: 6
36: 1
lines: 8
missing: 6
110: 1
……: 32
sets: 1
up: 1
i: 7
will: 7
perishing: 1
of: 18
my: 5
mankind: 4
for: 3
nintur: 2
stop: 1
annihilation: 1
creatures: 1
and: 32
return: 1
people: 3
from: 3
their: 7
dwelling: 1
grounds: 1
let: 4
them: 3
build: 1
many: 2
cities: 5
so: 2
that: 4
can: 1
refresh: 1
myself: 1
in: 11
shade: 1
lay: 1
bricks: 2
pure: 2
places: 4
establish: 2
divination: 1
when: 1
firequenching: 1
is: 4
arranged: 1
divine: 3
rites: 2
exalted: 3
powers: 2
are: 1
perfected: 2
earth: 7
irrigated: 1
wellbeing: 1
there: 1
1014: 1
after: 5
an: 11
enlil: 7
enki: 3
ninḫursaĝa: 2
had: 7
fashioned: 2
blackheaded: 1
they: 5
also: 1
made: 8
animals: 4
multiply: 1
everywhere: 1
herds: 1
fourlegged: 1
exist: 1
on: 1
plains: 1
as: 1
befitting: 1
32: 1
b: 1
13: 1
3: 1
fragmentary: 2
45: 1
oversee: 1
labour: 1
builder: 1
land: 3
dig: 1
solid: 1
foundation: 1
618: 1
kingship: 3
descended: 2
heaven: 8
crown: 1
throne: 1
were: 5
laid: 1
holy: 2
names: 2
announced: 3
distributed: 2
first: 1
eridug: 1
was: 7
given: 5
to: 9
nudimmud: 1
leader: 1
second: 1
badtibira: 1
mistress: 1
third: 1
larag: 1
pabilsaĝ: 1
fourth: 1
zimbir: 1
hero: 2
utu: 4
fifth: 1
šuruppag: 1
sud: 1
these: 1
been: 4
river: 1
watered: 1
with: 3
cleansing: 1
small: 1
canals: 1
established: 1
34: 1
c: 1
127: 1
……seat: 1
he: 2
then: 1
inana: 1
lament: 1
its: 2
took: 1
counsel: 1
himself: 3
all: 3
gods: 2
take: 2
oath: 2
by: 6
invoking: 2
those: 1
days: 2
ziudsura: 7
king: 5
gudug: 1
priest: 1
humble: 1
committed: 1
reverent: 1
day: 2
standing: 3
constantly: 1
at: 4
something: 1
not: 1
dream: 1
appeared: 1
conversation: 1
taking: 1
kiur: 1
wall: 1
side: 2
heard: 1
sidewall: 2
left: 1
speak: 1
words: 2
you: 4
heed: 1
pay: 1
attention: 1
instructions: 1
sweep: 1
over: 3
decision: 1
seed: 2
be: 4
destroyed: 1
has: 2
verdict: 1
